sumber_data,parameter,date,time,periode,user,user_all,user_count,tweets,clean_text,word_count,hashtag,tag_count,is_duplicate,replying,fav_count,rep_count,ret_count,link
twitter,to_@CeritaTranspOL,2017-12-04,6:29 PM,periode_2, StalkingStalkr, StalkingStalkr  CeritaTranspOL,2,"@CeritaTranspOL Kemarin lusa diminta Cancel sm driver GrabCar , tapi tetep dianter ke tujuan . Alasannya biar si driver dapet tarif full . Sempet ragu , tapi kepept waktu akhirnya jalan juga",kemarin lusa cancel sm driver grabcar tetep dianter tujuan alasannya biar driver dapet tarif full sempet ragu kepept jalan,19,,0,FALSE,False,4,5,1,/StalkingStalkr/status/937871535053799424
twitter,to_@CeritaTranspOL,2017-12-04,6:42 PM,periode_2, bayuresa, bayuresa  CeritaTranspOL,2,@CeritaTranspOL nih min . Kadang sedih kalo ada yg main2 gini . Becandanya gak asik . Sengaja nama gak sa sensor sih .,kadang sedih kalo main gini becandanya asik sengaja nama sensor,10,,0,FALSE,False,4,5,9,/bayuresa/status/937874900634578944
twitter,to_@CeritaTranspOL,2017-12-04,6:49 PM,periode_2, AlvaroGazelle, AlvaroGazelle  CeritaTranspOL,2,Raja kok naek online @CeritaTranspOL,raja naek online,3,,0,FALSE,False,4,NA,7,/AlvaroGazelle/status/937876495892021248
twitter,to_@CeritaTranspOL,2017-12-04,11:36 PM,periode_2, silpez, silpez  CeritaTranspOL,2,"some of my online driver for the past 2 weeks , kalian awesome . Tanpa kalian , apalah aku ini . Prok prok prok @CeritaTranspOL",online driver past weeks awesome apalah prok prok prok,9,,0,FALSE,False,2,NA,1,/silpez/status/937948741692096512
twitter,to_@CeritaTranspOL,2017-12-04,11:51 PM,periode_2, icalllll_, icalllll_ ,2,Kalo ini gimana ?,kalo gimana,2,,0,FALSE,True,NA,1,1,/icalllll_/status/937952510475509760
twitter,to_@CeritaTranspOL,2017-12-05,12:48 AM,periode_2, igo_guntur, igo_guntur  e100ss,2,"@e100ss kasian order angkutan online di cegat sama preman JMP , meskipun penjemputan d seberang JMP akhirnya ga jadi naik . Hukum jalanan ..",kasian order angkutan online cegat preman jmp penjemputan seberang jmp hukum jalanan,12,,0,FALSE,False,15,22,33,/igo_guntur/status/937967022624739329
twitter,to_@CeritaTranspOL,2017-12-04,7:07 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,"Terima kasih telah berbagi cerita hari ini . Kita bisa melihat cerita dari sisi driver dan rider . Kebijakan terbesar kembali ke kalian masing -masing . 

So , sama -sama saling menguntungkan aja ya guys . Selamat malam !",berbagi cerita cerita sisi driver rider kebijakan terbesar menguntungkan guys,10,,0,FALSE,False,3,1,1,/CeritaTranspOL/status/937699945930309632
twitter,to_@CeritaTranspOL,2017-12-04,7:04 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,,,0,,0,FALSE,True,1,NA,NA,/CeritaTranspOL/status/937699208638820352
twitter,to_@CeritaTranspOL,2017-12-04,6:55 AM,periode_2, shelzy_, shelzy_  CeritaTranspOL,2,Sama .. kemaren malem dr lotte kuningan cari ubermotor semua driver langsung nanya 'tujuan kemana ?' Emang tujuan jauh & bayar pake CC dan yah akhirnya pd cancel . sampe sejam ga ada yg mau . akhirnya ada jg yg td sempet cancel kemudian berbaik hati ambil orderan @CeritaTranspOL,kemaren malem dr lotte kuningan cari ubermotor driver langsung nanya tujuan kemana emang tujuan bayar pake yah cancel sampe sejam td sempet cancel berbaik hati ambil orderan,27,,0,FALSE,False,8,3,3,/shelzy_/status/937696795009757187
twitter,to_@CeritaTranspOL,2017-12-04,6:56 AM,periode_2, diptraa, diptraa  CeritaTranspOL,2,"@CeritaTranspOL Sabtu lalu pesen taksi online di depan mall Malang Town Square . Begitu mobil datang kemudian saya akan masuk ke mobil , tiba -tiba mobil digruduk oleh tiga orang oknum dari perkumpulan angkot . Mobil diminta menepi di sisi seberang jalan .",sabtu pesen taksi online mall malang town square mobil masuk mobil mobil digruduk oknum perkumpulan angkot mobil menepi sisi seberang jalan,21,,0,FALSE,False,NA,2,1,/diptraa/status/937697052615573504
twitter,to_@CeritaTranspOL,2017-12-04,6:56 AM,periode_2, IKO__OIK, IKO__OIK ,2,"Sempet pake Uber di Penang , sopirnya pas masuk mobil ngeliatin kayak curiga gitu . Pas sadar kalo gue waras dia nanya , kok ratingnya bisa kecil sih (padahal 4 .3 an ), takutnya kamu penipu . Gue jawab aja , kalo di Jakarta , mitra Ubernya galak2 aka susah kasih rating 5",sempet pake uber penang sopirnya pas masuk mobil ngeliatin kayak curiga gitu pas sadar kalo waras nanya ratingnya takutnya penipu kalo jakarta mitra ubernya galak aka susah rating,28,,0,FALSE,True,1,2,1,/IKO__OIK/status/937697087042416641
twitter,to_@CeritaTranspOL,2017-12-04,6:59 AM,periode_2, pengendarabesi, pengendarabesi  CeritaTranspOL,2,"lebih baik ga usa ngasih sama sekali sih klo ga bintang 5 , rate 1 -4 itu sama aja nurunin rate pada driver diaplikasi . yg bikin naek cmn klo dapet bintang 5 @CeritaTranspOL",usa ngasih bintang rate nurunin rate driver diaplikasi bikin naek cmn dapet bintang,13,,0,FALSE,True,2,2,5,/pengendarabesi/status/937697792767561730
twitter,to_@CeritaTranspOL,2017-12-04,6:59 AM,periode_2, sundaasli, sundaasli ,2,"Dulu di Tangerang kalo pake promo , tetep stabil di 4 .7
Di Jakarta bisa turun ke 4 .2
Padahal bayarnya sama sama full kayak sebelum promo",tangerang kalo pake promo tetep stabil jakarta turun bayarnya full kayak promo,12,,0,FALSE,True,2,1,1,/sundaasli/status/937697933369020416
twitter,to_@CeritaTranspOL,2017-12-04,6:55 AM,periode_2, rockadocta, rockadocta ,2,"Cair seminggu sekali , hari rabu atau kamis gitu gue lupa ...",cair seminggu rabu kamis gitu lupa,6,,0,FALSE,True,NA,NA,1,/rockadocta/status/937696835866476544
twitter,to_@CeritaTranspOL,2017-12-04,6:59 AM,periode_2, rockadocta, rockadocta ,2,"Beneran sih , kalo rider ratingnya di bawah tiga biasanya RESEH !!! Catet ya .. Biasanya ... Ga semua ..",beneran kalo rider ratingnya reseh catet,6,,0,FALSE,False,2,6,1,/rockadocta/status/937697915329331200
twitter,to_@CeritaTranspOL,2017-12-04,6:58 AM,periode_2, rockadocta, rockadocta ,2,"As a driver , gue memilih tidak mengambil penumpang dengan rating di bawah 3 , but please jangan menggeneralisir rating turun gegara pake cc ;)",driver memilih mengambil penumpang rating please menggeneralisir rating turun gegara pake,11,,0,FALSE,True,1,4,3,/rockadocta/status/937697589796859904
twitter,to_@CeritaTranspOL,2017-12-04,6:53 AM,periode_2, HeyItsSarah__22, HeyItsSarah__22 ,2,Balikpapan juga . Gk pake atribut .,balikpapan gk pake atribut,4,,0,FALSE,True,NA,1,1,/HeyItsSarah__22/status/937696282696495104
twitter,to_@CeritaTranspOL,2017-12-04,6:50 AM,periode_2, lailiycahya, lailiycahya ,2,di Malang juga . sabtu kmaren gitu .. di sekitar terminal arjosari . ada mas2 ojol ktpnya ditahan terus disuruh bayar 150ribu sama bapak2 yang duduk di sebelah saya yang katanya korlapnya situ emang . kasian masnya,malang sabtu kmaren gitu terminal arjosari ojol ktpnya ditahan disuruh bayar ribu duduk sebelah korlapnya situ emang kasian masnya,19,,0,FALSE,True,NA,3,2,/lailiycahya/status/937695597305389057
twitter,to_@CeritaTranspOL,2017-12-04,6:50 AM,periode_2, mz_heroe, mz_heroe ,2,"Hati2 di terminal Purabaya , dua pentil bisa dicabut ",hati terminal purabaya pentil dicabut,5,,0,FALSE,True,1,2,5,/mz_heroe/status/937695502077792257
twitter,to_@CeritaTranspOL,2017-12-04,6:52 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,This !,,0,,0,FALSE,False,NA,1,2,/CeritaTranspOL/status/937696104136679427
twitter,to_@CeritaTranspOL,2017-12-04,6:49 AM,periode_2, rockadocta, rockadocta  CeritaTranspOL,2,Dari sudut pandang driver nih @CeritaTranspOL ;),sudut pandang driver,3,,0,FALSE,False,NA,1,2,/rockadocta/status/937695275618988035
twitter,to_@CeritaTranspOL,2017-12-04,6:47 AM,periode_2, sihargeol, sihargeol ,2,"Rating di bawah 4 tu , ibarat sekolah , ga naik kelas . Wkwkwk ... 
Hal lain , driver mikir keras , ini jangan2 order fiktif ?",rating tu sekolah kelas wkwkwk driver mikir keras order fiktif,10,,0,FALSE,True,NA,NA,1,/sihargeol/status/937694927814737920
twitter,to_@CeritaTranspOL,2017-12-04,6:51 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,"Kasus di luar negeri , driver bisa nolak ambil request penumpang . Tapi sejauh ini nampaknya belum ada yang share cerita serupa ke kami .",negeri driver nolak ambil request penumpang nampaknya share cerita,9,,0,FALSE,True,NA,2,NA,/CeritaTranspOL/status/937695891812528128
twitter,to_@CeritaTranspOL,2017-12-04,6:40 AM,periode_2, irhamsalman, irhamsalman ,2,"Enak banget itu , kalau di Bandung pemerintah sama sekali nggak mendukung . Ojol ga ada yang berani pake atribut / jaket . Ngumpet -ngumpet semua",enak banget bandung pemerintah nggak mendukung ojol berani pake atribut jaket ngumpet ngumpet,13,,0,FALSE,True,NA,5,7,/irhamsalman/status/937693105142218754
twitter,to_@CeritaTranspOL,2017-12-04,6:43 AM,periode_2, in_makiy, in_makiy ,2,"Kalo di rs kariadi semarang , gofod gak boleh nganterin makanan nyampe ke dalem rs , cuma boleh di luar , meskipun nganterin makanan buat pegawai rs .",kalo rs kariadi semarang gofod nganterin makanan nyampe dalem rs nganterin makanan pegawai rs,14,,0,FALSE,True,NA,3,3,/in_makiy/status/937693784103518210
twitter,to_@CeritaTranspOL,2017-12-04,6:44 AM,periode_2, IKO__OIK, IKO__OIK ,2,Padahal ini poin kuatnya Uber bisa bayar non -cash aka pake CC . Kalo pake cash sih naik taksi konvensional aja ga usah nunggu tinggal cari di jalan ~~,poin kuatnya uber bayar non cash aka pake kalo pake cash taksi konvensional nunggu tinggal cari jalan,17,,0,FALSE,False,NA,1,3,/IKO__OIK/status/937694112567902208
twitter,to_@CeritaTranspOL,2017-12-04,6:39 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Semacam balas dendam secara halus ~ ,balas dendam halus,3,,0,FALSE,True,NA,2,NA,/CeritaTranspOL/status/937692837470117889
twitter,to_@CeritaTranspOL,2017-12-04,6:37 AM,periode_2, adity4riky, adity4riky ,2,Pernah rating turun drastis (mungkin dikasih 1 sama drivernya ). Hanya gara -gara dpt tarif promo . Padahal ngasih nya ttp tarif normal,rating turun drastis dikasih drivernya gara gara dpt tarif promo ngasih ttp tarif normal,14,,0,FALSE,True,2,1,4,/adity4riky/status/937692240280928256
twitter,to_@CeritaTranspOL,2017-12-04,6:38 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Cerita lain :,cerita,1,,0,FALSE,True,NA,NA,NA,/CeritaTranspOL/status/937692640757157888
twitter,to_@CeritaTranspOL,2017-12-04,6:36 AM,periode_2, kisekidaiki__, kisekidaiki__ ,2,"Enak banget itu . Bandung banyak zona merah jadi susah mau order ojol ...mana rumah di komplek . Kl pake opang , itu dari rumah ke gerbang komplek mahal bgt ampe 10 rebu . Padahal deket tp kl jln kaki cape . Opang juga ga prnh ngasih helm buat keselamatan . Makin kesel dah .",enak banget bandung zona merah susah order ojol rumah komplek kl pake opang rumah gerbang komplek mahal bgt ampe rebu deket kl jln kaki cape opang prnh ngasih helm keselamatan kesel dah,32,,0,FALSE,True,1,1,4,/kisekidaiki__/status/937691992858832896
twitter,to_@CeritaTranspOL,2017-12-04,6:38 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,"Harusnya dijawab : Mas , kita belum menikah ..
*eh gimana *
",menikah eh gimana,3,,0,FALSE,False,1,NA,4,/CeritaTranspOL/status/937692496125075456
twitter,to_@CeritaTranspOL,2017-12-04,6:34 AM,periode_2, Yudhis_RS, Yudhis_RS  CeritaTranspOL,2,@CeritaTranspOL perjalanan tersingkat,perjalanan tersingkat,2,,0,FALSE,False,1,2,1,/Yudhis_RS/status/937691500829220865
twitter,to_@CeritaTranspOL,2017-12-04,6:34 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Mimin pernah pengalaman naik Uber dengan cash selama belasan hari . Rating jadi membaik . Silakan dicoba jika dirasa jadi solusi .,mimin pengalaman uber cash belasan rating membaik silakan dicoba dirasa solusi,11,,0,FALSE,False,1,23,3,/CeritaTranspOL/status/937691701002432512
twitter,to_@CeritaTranspOL,2017-12-04,6:33 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Ngumpet -ngumpet ..,ngumpet ngumpet,2,,0,FALSE,True,NA,2,1,/CeritaTranspOL/status/937691303717908481
twitter,to_@CeritaTranspOL,2017-12-03,9:01 PM,periode_2, yonpurba, yonpurba  CeritaTranspOL  DriverGojekPro,3,"Kekuatan forcenya makin terasa bulan Desember ini . Semoga menjadi salah satu yang beruntung dapat diantar oleh Gojedi !
@CeritaTranspOL @DriverGojekPro",kekuatan forcenya desember semoga salah beruntung diantar gojedi,8,,0,FALSE,False,NA,NA,4,/yonpurba/status/937547409256624128
twitter,to_@CeritaTranspOL,2017-12-03,5:13 AM,periode_2, klaselia, klaselia  CeritaTranspOL,2,Penumpang yg tertukar @CeritaTranspOL ,penumpang tertukar,2,,0,FALSE,False,4,1,13,/klaselia/status/937308892437946371
twitter,to_@CeritaTranspOL,2017-12-04,6:29 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,"Seharusnya sih tidak bisa yah ..

Teman -teman driver ada yang bisa bantu jawab ?",yah teman teman driver bantu,5,,0,FALSE,False,NA,4,1,/CeritaTranspOL/status/937690345952833543
twitter,to_@CeritaTranspOL,2017-12-04,6:28 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Good news ?,good news,2,,0,FALSE,False,1,1,1,/CeritaTranspOL/status/937690095439683584
twitter,to_@CeritaTranspOL,2017-12-04,6:25 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Teman -teman driver ada yang bisa bantu jawab ?,teman teman driver bantu,4,,0,FALSE,True,1,2,NA,/CeritaTranspOL/status/937689239868735488
twitter,to_@CeritaTranspOL,2017-12-02,7:15 AM,periode_2, bayuresa, bayuresa ,2,Saya merasa ternoda . Mungkin dikira jogja ke palembang cukup lima menit kali . Udah diancem dilaporin ke kantor ojolnya pula . Dibilang kalo gak niat kerja mending di rumah aja pula . Akhirnya ditelfon saya baca sholawat aja lah .,ternoda jogja palembang kali udah diancem dilaporin kantor ojolnya dibilang kalo niat kerja mending rumah ditelfon baca sholawat,18,,0,FALSE,True,NA,NA,1,/bayuresa/status/936977039629860866
twitter,to_@CeritaTranspOL,2017-12-02,7:23 AM,periode_2, yonpurba, yonpurba  Uber_IDN,2,@Uber_IDN sudah saatnya menghadirkan tombol cancel + reason . Asked by driver . Itu chat udah bisa ditracing . Atau biaya cancel itu hrs ada proses penyelesaian . Jangan sampe perusahaan mendapatkan uang yang seharusnya adalah hak customer sepenuhnya .,menghadirkan tombol cancel reason asked driver chat udah ditracing biaya cancel hrs proses penyelesaian sampe perusahaan uang hak customer sepenuhnya,20,,0,FALSE,True,NA,1,3,/yonpurba/status/936979155689672709
twitter,to_@CeritaTranspOL,2017-12-02,7:24 AM,periode_2, liperpuul, liperpuul ,2,"Sama sih ini , Rabu kmaren jemput istri di Gubeng tengah malem . Ditanyain opang yg mangkal gue ojol bukan ? Gue jwb bukan , untung dia ga interogasi lebih jauh . Denger dari obrolan emang kalo ojol  up disitu harus setoran 6rb per  up ke opang situ .",rabu kmaren jemput istri gubeng malem ditanyain opang mangkal ojol jwb untung interogasi denger obrolan emang kalo ojol disitu setoran rb opang situ,23,,0,FALSE,True,NA,2,1,/liperpuul/status/936979452600369157
twitter,to_@CeritaTranspOL,2017-12-02,7:34 AM,periode_2, hanmula, hanmula  CeritaTranspOL,2,"Gw kalo dobel order 2 app ojol ga pernah suruh cancel , kasian sama mamangnya , suruh jalan tanpa gw aja . Kasian mamangnya @CeritaTranspOL",gw kalo dobel order app ojol suruh cancel kasian mamangnya suruh jalan gw kasian mamangnya,15,,0,FALSE,False,1,1,3,/hanmula/status/936981786990493702
twitter,to_@CeritaTranspOL,2017-12-02,7:58 AM,periode_2, tha_retha, tha_retha  CeritaTranspOL,2,@CeritaTranspOL Hari ini 3x naik ojek online . Dan ini kisahnya ...,ojek online kisahnya,3,,0,FALSE,False,1,NA,7,/tha_retha/status/936987829199970304
twitter,to_@CeritaTranspOL,2017-12-02,8:00 AM,periode_2, RiswanMarbun, RiswanMarbun ,2,"Pembayaran non tunai Uber memang menarik dibahas dari sisi operator atau customer , namun blm tentu dr sisi driver .",pembayaran non tunai uber menarik dibahas sisi operator customer blm dr sisi driver,13,,0,FALSE,True,1,1,1,/RiswanMarbun/status/936988571004579840
twitter,to_@CeritaTranspOL,2017-12-04,6:20 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,,,0,,0,FALSE,True,1,NA,NA,/CeritaTranspOL/status/937688170719621120
twitter,to_@CeritaTranspOL,2017-12-04,6:20 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Padahal ada niat baik . ,niat,1,,0,FALSE,False,1,NA,NA,/CeritaTranspOL/status/937688057192448001
twitter,to_@CeritaTranspOL,2017-12-04,6:19 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Namanya juga usaha ..  ,namanya usaha,2,,0,FALSE,False,NA,NA,NA,/CeritaTranspOL/status/937687860731244544
twitter,to_@CeritaTranspOL,2017-12-02,9:45 AM,periode_2, tikawidianingsi, tikawidianingsi  gojekindonesia  GrabID  CeritaTranspOL,4,Ojek daring @gojekindonesia @GrabID ga ada niatan buat inovasi tambahan buat partner kondangan gitu ? Kira -kira namanya gondang (go kondangan ). Biar ga awkward amat di kondangan sendirian . @CeritaTranspOL,ojek daring niatan inovasi tambahan partner kondangan gitu namanya gondang go kondangan biar awkward kondangan,15,,0,FALSE,False,11,6,24,/tikawidianingsi/status/937014795848445952
twitter,to_@CeritaTranspOL,2017-12-02,7:14 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,"Beberapa bulan lalu , partner mimin yang dari Thailand dan Malaysia takjub sama aplikasi transpol di Indonesia . Mereka bilang semacam kantong ajaib Doraemon . Bisa ride , pesan makanan , panggil teknisi kendaraan , beli belanjaan , hingga panggil terapi pijat .",partner mimin thailand malaysia takjub aplikasi transpol bilang kantong ajaib doraemon ride pesan makanan panggil teknisi kendaraan beli belanjaan panggil terapi pijat,22,,0,FALSE,False,15,6,33,/CeritaTranspOL/status/936976808544575488
twitter,to_@CeritaTranspOL,2017-12-02,7:10 AM,periode_2, mericahitam, mericahitam ,2,Ah ini kejadian tadi siang sama temenku . Cuma kebalikannya . Si drivernya marah2 karena dicancel sama temenku padahal sama temenku gak dicancel .,kejadian temenku kebalikannya drivernya marah dicancel temenku temenku dicancel,9,,0,FALSE,True,NA,1,2,/mericahitam/status/936975814381277185
twitter,to_@CeritaTranspOL,2017-12-02,7:11 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,"Iya mending pulang dan mandi jun <e2><80><94>eh , apa ? ",iya mending pulang mandi eh,5,,0,FALSE,True,NA,1,1,/CeritaTranspOL/status/936976080526643203
twitter,to_@CeritaTranspOL,2017-11-30,11:16 PM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Salut buat Kak Aldiansya . Semangat terus ..!!,salut kak aldiansya semangat,4,,0,FALSE,False,8,1,19,/CeritaTranspOL/status/936494151704514561
twitter,to_@CeritaTranspOL,2017-12-01,9:25 AM,periode_2, inaraghaz, inaraghaz ,2,"Bulan lalu tiba di Bungur jam 2 dini hari order gocar ke JatimExpo sempat mau minta  up dstu kan enak ada tempat duduk . Untung ga jadi . Akhirnya jalan agak ke selatan dpn alfamart .

Tp pas itu ga liat ada org sih di halte . Mgkn krna sdh lwt tengah mlm premannya pd tidur .",bungur order gocar jatimexpo dstu enak duduk untung jalan selatan dpn alfamart pas liat org halte mgkn krna sdh lwt premannya tidur,22,,0,FALSE,True,NA,1,2,/inaraghaz/status/936647388357201920
twitter,to_@CeritaTranspOL,2017-12-01,12:20 PM,periode_2, rdewisuci, rdewisuci  CeritaTranspOL,2,"Pesen uber dr kantor . Orgnya blg udah nyampe . Ku cari gada . Ampe dibantuin ngmg satpam yg dsna . Ku pikir itu kantor tiruan abal2 , krn yakin banget kantorku cuma sebiji di Sby .

Gak taunya doi nyamperin di kantor Jakarta . Maapiiiiin Pak salah input lokasi  @CeritaTranspOL",pesen uber dr kantor orgnya blg udah nyampe ku cari gada ampe dibantuin ngmg satpam dsna ku pikir kantor tiruan abal banget kantorku sebiji sby taunya doi nyamperin kantor jakarta maapiiiiin salah input lokasi,34,,0,FALSE,False,12,5,14,/rdewisuci/status/936691439219515392
twitter,to_@CeritaTranspOL,2017-12-02,7:07 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,+1,,0,,0,FALSE,True,NA,2,NA,/CeritaTranspOL/status/936975127257874433
twitter,to_@CeritaTranspOL,2017-12-02,7:07 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Kasus rumit . Semoga Go -Jek bisa kasih solusi ya .,rumit semoga go jek solusi,5,,0,FALSE,False,NA,NA,1,/CeritaTranspOL/status/936975023138422785
twitter,to_@CeritaTranspOL,2017-12-01,4:47 PM,periode_2, yonpurba, yonpurba  CeritaTranspOL,2,Menurut saya tidak adil dibanding transpol lainnya . Sy pernah memesan tapi driver tidak menjemput dan tidak bisa dikontak . Jika dicancel kena denda . Singkatny setelah 5 menit sy away pakai Gojek . Ternyata app uber memilihkan driver lain  @CeritaTranspOL ,adil dibanding transpol memesan driver menjemput dikontak dicancel kena denda singkatny away pakai app uber memilihkan driver,17,,0,FALSE,True,4,NA,3,/yonpurba/status/936758716304580608
twitter,to_@CeritaTranspOL,2017-12-01,5:20 PM,periode_2, siputubuku, siputubuku  gojekindonesia,2,"Gojek sering begini nih . Minggu lalu order gocar , udah ditunggu lama , telp driver katanya diaplikasi dia ga ada , dikira gue cancel makanya dia ga  up . Padahal gw ga cancel . Atau pesen 1x , driver yg dateng lebih dr 1 . Kan bingung saya cc : @gojekindonesia",minggu order gocar udah ditunggu telp driver diaplikasi cancel gw cancel pesen driver dateng dr bingung,16,,0,FALSE,True,NA,1,1,/siputubuku/status/936767070032633856
twitter,to_@CeritaTranspOL,2017-12-01,5:35 PM,periode_2, bungncx, bungncx  CeritaTranspOL,2,Perjuangan kami untuk menjemput kalian sampai ketujuan dgn selamat dengan harga yg murah itu lebih berat dibandingkan jari kalian hanya untuk menekan atau memberi bintang 5 ... @CeritaTranspOL #DriverOnline,perjuangan menjemput ketujuan harga murah berat dibandingkan jari menekan bintang,10,DriverOnline,1,FALSE,False,9,2,21,/bungncx/status/936770822215155714
twitter,to_@CeritaTranspOL,2017-12-01,5:47 PM,periode_2, bungncx, bungncx  CeritaTranspOL,2,Apalagi gara2 mobilnya kotor disaat musim hujan seperti skrg ini lantas mengurungkan niat utk memberikan bintang 5 ? Hmmm ... @CeritaTranspOL,gara mobilnya kotor disaat musim hujan skrg lantas mengurungkan niat bintang hmmm,12,,0,FALSE,False,1,NA,4,/bungncx/status/936773719044767744
twitter,to_@CeritaTranspOL,2017-12-01,6:37 PM,periode_2, dindadinda_, dindadinda_ ,2,"Pernah kayak gini , waktu itu go send . Tlp2an sm drivernya . Pas nyampe driver 1 eehh dtg lagi driver yg lain . Nah lhoooo ... akhirnya yg sesuai aplikasi aja namanya . Dan minta maaf juga sm yg 1 soalnya emg gk ada namanya . Waktu itu bayarnya cash",kayak gini go send tlpan sm drivernya pas nyampe driver eehh dtg driver lhoooo sesuai aplikasi namanya maaf sm emg gk namanya bayarnya cash,24,,0,FALSE,True,NA,1,1,/dindadinda_/status/936786301063372800
twitter,to_@CeritaTranspOL,2017-12-01,8:08 PM,periode_2, WieDanang, WieDanang ,2,Berusaha dan bekerja tanpa merugikan orang lain mengapa ada yg merasa terganggu ....salut dan  salam hormat buat aldiansyah,berusaha merugikan terganggu salut salam hormat aldiansyah,7,,0,FALSE,True,1,NA,1,/WieDanang/status/936809290286841857
twitter,to_@CeritaTranspOL,2017-12-02,7:03 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,,,0,,0,FALSE,False,4,NA,20,/CeritaTranspOL/status/936973996154695680
twitter,to_@CeritaTranspOL,2017-12-01,10:14 PM,periode_2, HennyIndrahalim, HennyIndrahalim ,2,"Iya , Kamis kemarin juga gini . Order ga di cancel , begitu ketemu abang Go -Jeknya langsung naik . Eh ternyata di aplikasi abangnya order saya udah ga ada , keganti sama order lain & saldo Go -Pay saya tetap dipotong .",iya kamis kemarin gini order cancel ketemu abang go jeknya langsung eh aplikasi abangnya order udah keganti order saldo go pay dipotong,22,,0,FALSE,True,NA,1,1,/HennyIndrahalim/status/936840968933797889
twitter,to_@CeritaTranspOL,2017-12-02,4:45 AM,periode_2, tsuchiyagin, tsuchiyagin  CeritaTranspOL,2,": Mbak , saya sebentar lagi sampai .
: .........???<ce><a3>(<e2><8a><99><cf><89><e2><8a><99>)

Mungkin Bapaknya punya Pintu ke Mana Saja |<cf><89><ef><bd><a5>)

@CeritaTranspOL",mbak sebentar bapaknya pintu,4,,0,FALSE,False,4,1,7,/tsuchiyagin/status/936939350163521537
twitter,to_@CeritaTranspOL,2017-12-01,5:20 AM,periode_2, rayenautis, rayenautis  alpinnn,2,"@alpinnn iya ubergift card jg tampilannya cash di driver pas smp di titik penjemputan ..masuk deposit jg , lama jg diterimanya",iya ubergift card tampilannya cash driver pas smp titik penjemputan masuk deposit diterimanya,13,,0,FALSE,True,NA,NA,1,/rayenautis/status/936585899831205889
twitter,to_@CeritaTranspOL,2017-12-01,5:18 AM,periode_2, yonpurba, yonpurba ,2,Sekarang udh ada Uber Gift Card . Semacam prabayar . Jadi terhitungnya Cash bukan CC .,udh uber gift card prabayar terhitungnya cash,7,,0,FALSE,True,NA,NA,1,/yonpurba/status/936585335198199808
twitter,to_@CeritaTranspOL,2017-12-01,6:37 AM,periode_2, diiansoraya, diiansoraya  CeritaTranspOL,2,"Jadilah customer yang bijaksana , jangan nuduh2 sembarangan tanpa tau keadaan sebenernya . Hari kamis kemarin emang ternyata pada komplain aplikasi banyak yang error . Kasian si Bapak di tuduh2 @CeritaTranspOL",customer bijaksana nuduh sembarangan sebenernya kamis kemarin emang komplain aplikasi error kasian tuduh,13,,0,FALSE,False,13,3,40,/diiansoraya/status/936605077971746817
twitter,to_@CeritaTranspOL,2017-12-01,4:19 AM,periode_2, crispyme91, crispyme91  CeritaTranspOL,2,"Saran gue kalo customer membatalkan pesanan karena alasan apapun , didenda 10 % dr harga total @CeritaTranspOL",saran kalo customer membatalkan pesanan alasan apapun didenda dr harga total,11,,0,FALSE,True,2,NA,2,/crispyme91/status/936570356025892869
twitter,to_@CeritaTranspOL,2017-12-01,4:58 AM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Hadeeeehhh ... Kagak tau aja dulunya credit card semua . ,hadeeeehhh kagak dulunya credit card,5,,0,FALSE,False,5,3,1,/CeritaTranspOL/status/936580385785262080
twitter,to_@CeritaTranspOL,2017-11-30,11:21 PM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Dihapus aja deh .,dihapus deh,2,,0,FALSE,False,NA,2,NA,/CeritaTranspOL/status/936495437917298690
twitter,to_@CeritaTranspOL,2017-11-30,11:20 PM,periode_2, CeritaTranspOL, CeritaTranspOL ,2,Update terbaru . Silakan mau percaya asli atau hoax .,update terbaru silakan percaya asli hoax,6,,0,FALSE,True,1,1,1,/CeritaTranspOL/status/936495147004473344
